color,from,nikename,parent,subparent,l,a,b
碧玉石,中国美色_中国国家地理,,青,碧,68.89364762,-54.60993274,-0.455460778
天水碧,古色之美_青简,,青,碧,79.22377368,-65.91287604,16.79042546
碧绿,国标GB/T 31430-2015,碧绿 HRD:碧色 古色：碧,青,碧,66,-41.6,5.5
碧绿,中国颜色_黄仁达,碧绿 HRD:碧色 古色：碧,青,碧,84.08175299,-123.3483812,50.80868025
碧绿,古色之美_青简,碧绿 HRD:碧色 古色：碧,青,碧,57.62560917,-79.06641064,16.31733969
碧绿,中国传统色彩图鉴_鸿洋,碧绿 HRD:碧色 古色：碧,青,碧,85.59443573,-105.3246662,52.96787472
碧螺春绿,perchouli,,黄,碧,48.93106821,2.902382049,55.8957897
碧螺春绿,中国色名综览_凑幸卫,,黄,碧,54.13409539,-8.154860956,50.35456882
碧蝉绿,人造丝绸缎色谱_何进丰,,青,碧,68,-8,-10
碧蝉绿,中国色名综览_凑幸卫,,青,碧,61.68121736,-5.832155352,6.814358314
欧碧,故宫里的色彩美学_郭浩,,白,碧,82.32945846,-21.79810435,29.7189864
碧山,故宫里的色彩美学_郭浩,,青,碧,57.63121686,-31.24631745,39.28323283
碧滋,故宫里的色彩美学_郭浩,,青,碧,63.78699223,-14.98807807,16.21588499
缥碧,故宫里的色彩美学_郭浩,,青,碧,63.75729991,-22.23990789,3.413410857
天水碧,故宫里的色彩美学_郭浩,,青,碧,61.67356084,-32.34484326,-16.57043898
碧落,故宫里的色彩美学_郭浩,,白,碧,81.49924734,-8.615246957,-21.09593541
碧城,故宫里的色彩美学_郭浩,,黑,碧,30.64809309,-8.627094699,-34.76488235
青碧,中国美色_中国国家地理,,青,碧,84.20910496,-101.1930289,39.81045351
青碧,中国传统色彩图鉴_鸿洋,,青,碧,84.20910496,-101.1930289,39.81045351
碧青,perchouli,,青,碧,66.95736108,-32.03417012,-25.50213592
碧青,绞丝染色基本色谱,,青,碧,55,-22,-18
碧青,中国色名综览_凑幸卫,,青,碧,74.0443386,-8.286051853,-22.47964019
浅碧青,绞丝染色基本色谱,,青,碧,65,-21,-14
春碧,故宫里的色彩美学_郭浩,,青,碧,64.59234177,-4.749987952,14.44863916
粉白,国标GB/T 31430-2015,粉白,白,白,82.8,9.5,-4.6
粉白,perchouli,粉白,白,白,96.18952704,1.936634088,7.904712819
粉白,中国色名综览_凑幸卫,粉白,白,白,94.53888866,6.477780944,9.062213901
红（赤白）a,国标GB/T 31430-2015,红,赤,白,54.4,47.6,18.8
红（赤白）a,中国颜色_黄仁达,红,赤,白,53.00511295,80.54934522,46.16104423
红（赤白）a,古色之美_青简,红,赤,白,51.65996485,80.58645714,9.202734108
白芨红,perchouli,,赤,白,66.71720721,52.73258288,5.40625454
白芨红,中国色名综览_凑幸卫,,赤,白,72.58295014,37.19060119,-7.036610535
黄白游,故宫里的色彩美学_郭浩,,黄,白,96.27539253,-9.342249778,47.83798779
酂白,故宫里的色彩美学_郭浩,,白,白,97.18605258,-4.604528021,8.874837034
蛋白石绿,perchouli,,青,白,55.40071041,-41.52364194,10.21783016
蛋白石绿,中国色名综览_凑幸卫,,青,白,61.6597596,-9.463301494,0.53181972
白屈菜绿,perchouli,,黑,白,35.77202496,-14.90972505,5.01742415
白屈菜绿,中国色名综览_凑幸卫,,青,白,51.57711027,-7.370921902,0.104968463
白皮松绿,中国色名综览_凑幸卫,,白,白,85.26932165,-7.927968799,-2.001322071
蜡白,DIC中国传统色,,白,白,90.6648936,-2.362766061,15.06331397
蜡白,中国美色_中国国家地理,,白,白,91.73994921,-3.265979597,9.538155594
余白,故宫里的色彩美学_郭浩,,白,白,82.57074697,-5.114707444,5.382695967
月白,国标GB/T 31430-2015,浅青白 中国颜色_黄仁达：月白色,白,白,89.2,-8.6,-2
月白,perchouli,浅青白 中国颜色_黄仁达：月白色,白,白,96.30623878,-4.578687758,0.084136461
月白,乾隆色谱,浅青白 中国颜色_黄仁达：月白色,青,白,43,-7,-14
月白,DIC中国传统色,浅青白 中国颜色_黄仁达：月白色,白,白,89.24548644,-5.424379029,-3.44916926
月白,故宫里的色彩美学_郭浩,浅青白 中国颜色_黄仁达：月白色,白,白,89.79470073,-5.431446625,-8.504699881
月白,中国颜色_黄仁达,浅青白 中国颜色_黄仁达：月白色,白,白,97.57129276,-11.00208893,-4.81849618
月白,染作江南春水色_金成熺,浅青白 中国颜色_黄仁达：月白色,青,白,70.66,-6.76,-13.43
月白,古色之美_青简,浅青白 中国颜色_黄仁达：月白色,白,白,96.82676657,-16.11884638,4.759182127
月白,钧瓷色彩的特征与分类体系研究_王庆斌,浅青白 中国颜色_黄仁达：月白色,白,白,91.81266643,5.077512984,9.783418849
月白,中国美色_中国国家地理,浅青白 中国颜色_黄仁达：月白色,白,白,97.1216245,-14.45205231,3.872055076
月白,中国色名综览_凑幸卫,浅青白 中国颜色_黄仁达：月白色,白,白,91.08171916,-6.844989068,-6.342586645
月白,中国传统色彩图鉴_鸿洋,浅青白 中国颜色_黄仁达：月白色,白,白,91.99738695,-8.917249629,-4.077388325
青白玉,故宫里的色彩美学_郭浩,,白,白,79.65996618,-3.531074473,19.58341871
白青,故宫里的色彩美学_郭浩,,青,白,71.91850206,-11.49343543,-11.85318912
白青,中国传统色彩图鉴_鸿洋,,青,白,88.75173558,-72.37635664,29.55764768
东方既白,故宫里的色彩美学_郭浩,,青,白,66.24395762,-2.690419988,-23.70135405
白色,中国颜色_黄仁达,白色 古色 ：缟、皓,白,白,100,0.403986644,-0.975625196
白色,古色之美_青简,白色 古色 ：缟、皓,白,白,100,0.403986644,-0.975625196
白色,中国美色_中国国家地理,白色 古色 ：缟、皓,白,白,100,0.403986644,-0.975625196
荼白,中国传统色彩图鉴_鸿洋,,白,白,97.21977059,-9.752625142,5.396879996
云峰白,perchouli,,白,白,89.52174055,-3.91943871,-4.628257464
云峰白,中国色名综览_凑幸卫,,白,白,76.02777794,2.095227282,-15.89838639
银白,国标GB/T 31430-2015,银白,白,白,79,0,-1.4
银白,DIC中国传统色,银白,白,白,90.97970112,1.486485719,7.939145932
银白,古色之美_青简,银白,白,白,95.08113564,-2.844946626,0.75861611
银白,中国色名综览_凑幸卫,银白,白,白,91.08176574,9.586963566,-8.973411842
月影白,perchouli,,白,白,79.1994795,-1.774150519,-0.95349658
月影白,中国色名综览_凑幸卫,,白,白,75.47671166,4.320787933,-11.631453
银鱼白,perchouli,,白,白,83.89779429,-1.149307629,-2.516031731
银鱼白,中国色名综览_凑幸卫,,白,白,81.34789173,3.270361575,-11.60764208
茧白,中国色名综览_凑幸卫,,白,白,83.88743585,4.628208094,-11.74547833
芡食白,perchouli,,白,白,90.01124465,1.377008419,-2.222511306
芡食白,中国色名综览_凑幸卫,,白,白,84.8038063,8.684739638,-10.36348845
银白,perchouli,,白,白,94.98265079,0.305674119,0.699980853
象牙白,perchouli,,白,白,99.61720508,-0.197518929,2.091383121
象牙白,人造丝绸缎色谱_何进丰,,白,白,87,3,13
象牙白,中国美色_中国国家地理,,白,白,97.9029967,1.679359808,6.509178606
象牙白,中国传统色彩图鉴_鸿洋,,白,白,87.69526337,-3.586514468,29.79627387
雪白,perchouli,,白,白,99.64169674,-0.02457714,1.605698719
雪白,人造丝绸缎色谱_何进丰,,白,白,87,3,13
雪白,中国传统色彩图鉴_鸿洋,,白,白,97.97468916,-9.209195447,-2.842767063
汉白玉,perchouli,,白,白,96.54036511,0.978726743,3.123375448
粉白,perchouli,,白,白,96.18952704,1.936634088,7.904712819
乳白,perchouli,乳白色,白,白,96.24425776,-1.374837076,11.71089824
乳白,DIC中国传统色,乳白色,白,白,90.14725024,1.245376954,19.22917073
乳白,钧瓷色彩的特征与分类体系研究_王庆斌,乳白色,白,白,83.3244701,-5.223897718,-5.631954643
乳白,中国色名综览_凑幸卫,乳白色,白,白,94.43399914,4.131899544,10.48067279
乳白,中国传统色彩图鉴_鸿洋,乳白色,白,白,95.14549446,-2.382768236,-0.493929828
花白,中国美色_中国国家地理,,白,白,83.08541629,-13.98942963,-5.603287594
莲瓣白,中国色名综览_凑幸卫,,白,白,93.53874898,3.702998579,-12.20551244
荷花白,中国色名综览_凑幸卫,,白,白,91.08181225,10.50686496,1.861068685
荷花白,perchouli,,白,白,94.81598525,4.88404336,8.475833098
荷花白,中国色名综览_凑幸卫,,白,白,95.16009527,11.31725727,0.483818512
莲子白,perchouli,,白,白,85.96785991,2.424266932,23.46188385
莲子白,中国色名综览_凑幸卫,,白,白,86.10705304,4.43721567,10.21806215
荔肉白,perchouli,,白,白,92.22584757,1.928941995,13.11390117
荔肉白,中国色名综览_凑幸卫,,白,白,91.08182096,4.540416992,10.26773081
蚌肉白,perchouli,,白,白,95.5869046,0.346525093,11.24631687
蚌肉白,中国色名综览_凑幸卫,,白,白,95.37596672,4.120447389,10.51711819
菊蕾白,perchouli,,白,白,88.81248892,-0.307758188,21.05790967
菊蕾白,中国色名综览_凑幸卫,,白,白,84.69317811,2.488183855,11.03658341
鱼肚白,perchouli,,白,白,96.43861825,0.523068079,2.963287132
鱼肚白,钧瓷色彩的特征与分类体系研究_王庆斌,,白,白,90.64219817,-5.511258909,-1.807973356
鱼肚白,中国美色_中国国家地理,,白,白,94.39305757,9.631278406,2.467133257
鱼肚白,中国传统色彩图鉴_鸿洋,,白,白,94.39305757,9.631278406,2.467133257
瓷白,中国颜色_黄仁达,明：瓷白色,白,白,99.81111899,-0.931056748,2.730029101
瓷白,中国美色_中国国家地理,明：瓷白色,白,白,99.81111899,-0.931056748,2.730029101
苍白,中国传统色彩图鉴_鸿洋,,白,白,87.26565132,-10.36298036,-7.381175563
铅白,中国颜色_黄仁达,,白,白,98.43724104,0.092367868,7.326388651
铅白,古色之美_青简,,白,白,99.87338108,-0.489706025,1.491818919
铅白,中国美色_中国国家地理,,白,白,98.43724104,0.092367868,7.326388651
铅白,中国传统色彩图鉴_鸿洋,,白,白,89.98563087,-2.679092289,-6.038279863
玉白,中国颜色_黄仁达,,白,白,97.92868411,-2.19983452,6.367396381
玉白,钧瓷色彩的特征与分类体系研究_王庆斌,,白,白,91.90359373,-1.444232941,1.250799758
云母白,中国颜色_黄仁达,,白,白,97.98796204,-1.776071471,5.138669042
灰白色,中国颜色_黄仁达,,白,白,91.37777786,0.373958518,-0.903107461
灰白色,中国美色_中国国家地理,,白,白,91.37777786,0.373958518,-0.903107461
灰白色,中国色名综览_凑幸卫,,白,白,83.40330737,4.382192908,10.19347063
东方白,染色样本士林类_何进丰,,白,白,73,-3,-3
人熊东方白,染色样本士林类_何进丰,,白,白,72,-4,-2
荧光白,人造丝绸缎色谱_何进丰,,白,白,87,3,13
草白,故宫里的色彩美学_郭浩,,白,白,77.75297591,-5.014921711,11.53215814
白珊瑚,敦煌彩绘文物数字化保护色卡制作方法研究_梁金星,,白,白,97.57,0.77,3.45
鸡骨白,中国美色_中国国家地理,,白,白,78.74090991,0.028256771,9.632142204
白粉,中国美色_中国国家地理,,白,白,94.83456723,6.78856283,11.33315975
淡松烟,perchouli,,黑,黑,27.64871709,5.503947057,14.21917397
淡松烟,中国色名综览_凑幸卫,,青,青,51.5771861,4.217998634,10.37360986
酱色,乾隆色谱,,黑,黑,23,13,7
酱色,DIC中国传统色,,黑,黑,37.71532731,8.395942968,18.72124983
酱色,中国颜色_黄仁达,,黑,黑,10.60156012,5.92658891,-1.526776236
酱色,古色之美_青简,,黑,黑,15.55541194,36.51745032,21.83227205
酱色,染色样本纳夫妥类_何进丰,,黑,黑,25,16,-2
酱色,中国美色_中国国家地理,,黑,黑,10.60156012,5.92658891,-1.526776236
淡咖啡,perchouli,,赤,赤,45.9763444,29.32717788,38.01951431
淡咖啡,中国色名综览_凑幸卫,,青,青,54.64237355,11.96723875,11.62903565
罗汉果色,DIC中国传统色,,黑,黑,34.06277371,11.94844919,16.98710831
深栗色,DIC中国传统色,,黑,黑,38.08643207,9.049864544,7.279756936
电气石末,敦煌彩绘文物数字化保护色卡制作方法研究_梁金星,,黑,黑,26.93,-0.33,4.12
深鼻烟,涤棉色谱_何进丰,,黑,黑,38,9,10
古铜,乾隆色谱,,黑,黑,31,7,19
古铜,涤棉色谱_何进丰,,赤,赤,48,17,17
深烟,DIC中国传统色,,黑,黑,39.28369791,5.439509846,1.471566482
烟栗色,DIC中国传统色,明：烟栗,黑,黑,32.89802251,5.047111537,1.392605924
烟栗色,中国美色_中国国家地理,明：烟栗,黑,黑,4.972160208,9.513472845,4.282835589
龙战,故宫里的色彩美学_郭浩,,黑,黑,31.33038419,13.1323975,30.53431708
老僧衣,故宫里的色彩美学_郭浩,,赤,赤,51.07661823,32.09126178,33.99224893
玄天,故宫里的色彩美学_郭浩,,黑,黑,38.87396169,14.28738522,2.26081158
缊韨,故宫里的色彩美学_郭浩,,赤,赤,44.94026835,36.90638895,38.04699533
夏籥,故宫里的色彩美学_郭浩,,白,白,75.70265462,14.55810206,15.42558254
檀色,故宫里的色彩美学_郭浩,明：檀,赤,赤,56.07252811,34.0476413,25.04868112
檀色,中国美色_中国国家地理,明：檀,赤,赤,49.16914047,41.4169353,5.546840726
檀色,中国传统色彩图鉴_鸿洋,明：檀,赤,赤,49.16914047,41.4169353,5.546840726
緅絺,故宫里的色彩美学_郭浩,,赤,赤,39.72191485,26.56668729,32.90971917
目童子,故宫里的色彩美学_郭浩,,黑,黑,26.49804377,23.74787055,23.47620905
地籁,故宫里的色彩美学_郭浩,,白,白,84.42173718,4.134857495,15.53818333
大块,故宫里的色彩美学_郭浩,,白,白,71.00313142,6.545999603,24.14545121
养生主,故宫里的色彩美学_郭浩,,白,白,66.85441496,8.5123043,19.75725876
大云,故宫里的色彩美学_郭浩,,黄,黄,53.5098481,9.472388193,30.09679231
仙米,故宫里的色彩美学_郭浩,,白,白,81.8768147,0.429672137,17.27519049
降真香,故宫里的色彩美学_郭浩,,黄,黄,57.6581235,8.294969817,30.30333515
远志,故宫里的色彩美学_郭浩,,黄,黄,46.05344829,9.469381352,32.65132979
筠雾,故宫里的色彩美学_郭浩,,白,白,83.84630302,-3.694153887,17.9826523
瓷秘,故宫里的色彩美学_郭浩,,白,白,77.10390899,-7.448467764,21.45893517
琬琰,故宫里的色彩美学_郭浩,,青,青,68.69355328,-5.292810574,18.23014631
天球,故宫里的色彩美学_郭浩,,白,白,88.63345081,-3.513089617,11.95138842
行香子,故宫里的色彩美学_郭浩,,白,白,75.6249477,-1.788635864,15.78950988
王刍,故宫里的色彩美学_郭浩,,黄,黄,66.11044911,-2.269017665,27.66112595
荩箧,故宫里的色彩美学_郭浩,,青,青,52.99609272,-1.452005314,27.33638653
石蜜,故宫里的色彩美学_郭浩,,黄,黄,79.01745397,2.444913722,31.86268136
沙饧,故宫里的色彩美学_郭浩,,黄,黄,70.44795431,5.00094654,34.02731977
巨吕,故宫里的色彩美学_郭浩,,黄,黄,61.86675158,7.413618803,35.67732669
绞衣,故宫里的色彩美学_郭浩,,青,青,49.80209774,-1.091200381,26.64131462
素綦,故宫里的色彩美学_郭浩,,黑,黑,34.94388857,-1.9947361,22.48781619
蒸栗,故宫里的色彩美学_郭浩,,黄,黄,60.3668845,8.077269971,29.82236827
射干,故宫里的色彩美学_郭浩,,黑,黑,44.37219874,9.87691427,27.63055806
油葫芦,故宫里的色彩美学_郭浩,,黑,黑,35.00624979,9.847348065,24.11692268
沉香,故宫里的色彩美学_郭浩,,青,青,56.67036058,10.23556351,16.20440434
伽罗,故宫里的色彩美学_郭浩,,黑,黑,40.53440072,5.082035804,23.48262618
苍艾,故宫里的色彩美学_郭浩,,黑,黑,33.05805527,6.448797018,14.00012656
苏方,故宫里的色彩美学_郭浩,,赤,赤,39.47841981,33.16193711,11.66665026
福色,故宫里的色彩美学_郭浩,,赤,赤,27.83995574,34.9366402,15.53083658
濯绛,故宫里的色彩美学_郭浩,,黑,黑,46.1469986,8.253627687,8.008012224
冥色,故宫里的色彩美学_郭浩,,黑,黑,40.66600812,0.749919345,12.53548955
浅咖啡,人造丝绸缎色谱_何进丰,,黑,黑,50,8,10
赫色,中国传统色彩图鉴_鸿洋,,赤,赤,39.16728291,36.28375511,34.10050313
栗色,古色之美_青简,,赤,赤,16.87216008,38.17187173,24.72593128
妃色,国标GB/T 31430-2015,妃红（浅粉）a,白,白,77.7,22.2,6.2
妃色,DIC中国传统色,妃红（浅粉）a,白,白,79.54172096,18.13156787,1.926006776
妃色,中国美色_中国国家地理,妃红（浅粉）a,赤,赤,57.43039893,85.20961792,70.64865444
妃色,中国传统色彩图鉴_鸿洋,妃红（浅粉）a,赤,赤,48.16581088,67.4151332,45.40338087
血牙,国标GB/T 31430-2015,粉胭脂（血牙）a,赤,赤,70.5,32.8,16
血牙,染色样本士林类_何进丰,粉胭脂（血牙）a,赤,赤,74,33,25
血牙,染色样本纳夫妥类_何进丰,粉胭脂（血牙）a,赤,赤,58,55,28
荷花,国标GB/T 31430-2015,荷花粉,白,白,71.8,27.8,-12
缁色,中国美色_中国国家地理,,黑,黑,12.17242445,11.32537611,-2.147170269
缁色,中国传统色彩图鉴_鸿洋,,黑,黑,25.28471355,16.59654494,-3.146527543
藕色,染作江南春水色_金成熺,,白,白,70.73,8.6,10.7
绛色,中国颜色_黄仁达,古色之美：绛,赤,赤,61.42750084,89.89679444,74.86747135
绛色,古色之美_青简,古色之美：绛,赤,赤,20.23930236,42.07545226,30.87295993
绛色,中国美色_中国国家地理,古色之美：绛,赤,赤,61.42750084,89.89679444,74.86747135
暮色,中国颜色_黄仁达,,赤,赤,60.6896336,68.24995779,49.89841747
桃色,中国颜色_黄仁达,,赤,赤,70.66848556,94.53395729,-47.42171293
褪色玫瑰,中国色名综览_凑幸卫,,白,白,66.7007681,16.78215604,12.75944531
浅玫瑰,染色样本纳夫妥类_何进丰,,赤,赤,49,41,-3
长春色,中国传统色彩图鉴_鸿洋,,赤,赤,53.67347217,60.13470877,4.430366169
樱桃色,中国传统色彩图鉴_鸿洋,,赤,赤,59.39664298,90.08512626,0.792986298
苏木色,DIC中国传统色,,赤,赤,45.67970266,41.83662251,3.505659394
辰沙,DIC中国传统色,,赤,赤,46.69662227,31.18756134,19.04398107
二硃,DIC中国传统色,,赤,赤,50.31222758,44.51682573,25.82290337
硃膘,DIC中国传统色,,赤,赤,54.12438906,53.18274192,42.28929596
淡豆沙,perchouli,,赤,赤,38.10030715,38.97659017,37.64731313
淡豆沙,中国色名综览_凑幸卫,,赤,赤,46.4931821,23.89096041,23.46447012
豆沙,perchouli,豆沙色 鸿洋,黑,黑,17.77407345,26.83426948,16.13039291
豆沙,敦煌彩绘文物数字化保护色卡制作方法研究_梁金星,豆沙色 鸿洋,黑,黑,45.05,9.77,11.73
豆沙,染色样本士林类_何进丰,豆沙色 鸿洋,黑,黑,48,14,15
豆沙,染色样本硫化类_何进丰,豆沙色 鸿洋,白,白,61,10,12
豆沙,中国色名综览_凑幸卫,豆沙色 鸿洋,黑,黑,30.76049136,20.19225485,11.77462346
豆沙,中国传统色彩图鉴_鸿洋,豆沙色 鸿洋,赤,赤,33.85117767,41.46406941,1.635465363
长春花色,DIC中国传统色,,赤,赤,63.67462673,49.41319879,-10.69762515
漂净肤色,敦煌彩绘文物数字化保护色卡制作方法研究_梁金星,,白,白,83.92,23.7,19.4
香妃,敦煌彩绘文物数字化保护色卡制作方法研究_梁金星,,白,白,83.68,4.54,17.31
淡绯,perchouli,,白,白,86.27923431,18.80218452,6.797678543
淡绯,中国色名综览_凑幸卫,,白,白,81.34799423,19.74307455,-1.466163561
猩猩血,古色之美_青简,,赤,赤,58.61464101,86.70131051,67.66846018
牙妃,绞丝染色基本色谱,,白,白,86,12,13
深牙妃,绞丝染色基本色谱,,白,白,78,26,14
绯,古色之美_青简,,白,白,84.17704835,39.15645084,-3.642398135
海天霞,故宫里的色彩美学_郭浩,,赤,赤,78.12727413,34.64752268,24.43560943
缙云,故宫里的色彩美学_郭浩,,赤,赤,68.36622479,53.37618158,45.28388159
珊瑚赫,故宫里的色彩美学_郭浩,,赤,赤,48.88987268,67.78213379,54.18614181
綪茷,故宫里的色彩美学_郭浩,,赤,赤,40.66436041,56.83579286,42.49218371
顺圣,故宫里的色彩美学_郭浩,,赤,赤,30.73294835,50.25950286,32.4807413
桃夭,故宫里的色彩美学_郭浩,,白,白,84.3473555,27.88634906,4.410818954
杨妃,故宫里的色彩美学_郭浩,,赤,赤,74.09596901,47.000922,11.43828272
长春,故宫里的色彩美学_郭浩,,赤,赤,63.74976219,56.6917329,13.57993358
牙绯,故宫里的色彩美学_郭浩,,赤,赤,56.05672379,51.42729502,25.19102192
洛神珠,故宫里的色彩美学_郭浩,,赤,赤,53.78261626,69.20713241,62.63487702
